,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
51,0.1823839905723746,0.1568553491680115,0.16058653502014142,0.10724940947494072,0.03532109415136773,0.07295806294925643,0.11647300492510447,0.11783513230515022,0.06936849978579461,0.11721641778230969,0.026711176905053254,0.028297464895591734,0.029639166024522334,0.02820271456513086,0.027838573669224723
52,0.14465486059901317,0.08907552504639886,0.09914049534325324,0.06129303586042348,0.1444029350399068,0.2187435080009069,0.27563231364238405,0.2903833868567813,0.2969146938775641,0.762843425475481,0.7047231621120085,0.7374364955627877,0.7668354734960665,0.7910003034389699,0.7832668618567663
53,0.3990930239531267,0.39934767459032117,0.42528426333403985,0.4122360618377394,0.3220348893097848,0.271932438610912,0.2238464002752025,0.20523211504417,0.32394279173185186,0.3958976163813105,0.4049151999766535,0.40022415184267635,0.40615515154237336,0.4039150377356807,0.4095707513940348
54,0.09847910119598892,0.054273201582006395,0.04930264753884399,0.06392104105898398,0.17110224681422406,0.22171900451055823,0.24743522401467682,0.268221991586619,0.2665474104092018,0.1398641651623219,0.2132397980731801,0.22814762298378072,0.22856901662556242,0.19684659734101784,0.19656409815478726
55,0.047203318012913324,0.04190459212629807,0.057753231824232594,0.07215908146498504,0.06669252406585492,0.06836174200868342,0.17852568310519087,0.20077440682361647,0.047788964034697935,0.07792211931299944,0.09289792561603925,0.09680748929702211,0.07226237805446815,0.09765364294324874,0.12885626944759326
56,0.03170662028221534,0.029206542795770587,0.0345293700251192,0.03391756780326514,0.02976630054108991,0.5395547394005387,0.6227039251716462,0.875151968505961,0.8632618013024836,0.2697951037366642,0.2344473540803441,0.2657884321130308,0.27691607507389215,0.2964829905543623,0.2829809421225492
57,0.6560081038455738,0.6642379450027305,0.40350919880616626,0.5197333129150495,0.5578915506130022,0.5936682475641682,0.5310220397182773,0.5022988405942753,0.5273355495287223,0.2794559408788213,0.40579204225634324,0.4509196451243457,0.4311481301230303,0.4156555199062936,0.4164221307181911
58,0.42757067725783693,0.4582844232198512,0.5006829371191621,0.48149790407974896,0.4414295884614132,0.4302041689785781,0.4099590955755692,0.35890139012379235,0.3710851795509906,0.4279258750208005,0.40215362579555786,0.3368272503985556,0.2942460826301768,0.18635918227128215,0.23048461905559103
59,0.026144728859455305,0.025730437334617093,0.027003629267647024,0.02790925507099767,0.028719772460736315,0.03039095596244503,0.031024535248168724,0.03240212898320173,0.03931543889791339,0.03699177620554563,0.038893763000401635,0.046587082053445805,0.04866174751139972,0.052615313815907394,0.05539387334793963
60,0.04299323953620026,0.04711595915115881,0.053839830128767266,0.04112213140936077,0.035015648249067034,0.03151985354526054,0.02931243132040836,0.029577959109296455,0.030922400438198674,0.03338866779636585,0.03661043042933716,0.04335328721516346,0.06572124652571258,0.08487690301095943,0.09108444446972451
61,0.027739192745963998,0.02666531134154556,0.0261931988347171,0.026379057892710073,0.026239070867892393,0.02692206117600374,0.02764836517976081,0.029602866419013246,0.03497346266218704,0.06860694886720078,0.07506450223734328,0.08623444823375821,0.09965335911380674,0.11919589526525928,0.1186026493961015
62,0.6034616125549301,0.5417696502213131,0.547806062553263,0.5032992600304531,0.1594802250855123,0.19876754928436832,0.21142445119925082,0.20434586388210613,0.19573584323836643,0.26216277400175503,0.18042988857462774,0.19163181137921836,0.15901185967856887,0.15423548177028942,0.1422366588531028
63,0.053989936583333065,0.06924302495464209,0.17929117456034538,0.28505740567674376,0.30598863661030185,0.2934086016468226,0.2907975105073049,0.2990417393892241,0.26485464703806477,0.2391741490904894,0.1539657813497095,0.09001286053606376,0.04092012680156938,0.26364712291701353,0.03631751038851526
64,0.027059223503951818,0.027161813061443562,0.028425437348743116,0.029169850060446794,0.4378061980769285,0.3233146624030614,0.5171830684333739,0.5558070536853896,0.630838228280217,0.7867236449606059,0.7217298598937928,0.7601766611252481,0.7918750640291687,0.8149182388339035,0.804284030491257
65,0.407010907720889,0.4101984001270171,0.3634339514622253,0.38162734102521817,0.37122842366664127,0.3870686248417669,0.44912241798361957,0.520445883985185,0.5787430643308124,0.6929078264436586,0.6470498799500584,0.6610712458760956,0.7167420437658246,0.7337028131760824,0.7387645461255348
66,0.10677738292571806,0.09289162548366701,0.09654109725188359,0.08755653944195094,0.05175029521283613,0.08412953986534348,0.07319680893506716,0.08078348691052248,0.04929802009824917,0.2569245956534584,0.26979073544140036,0.3047743510072669,0.3561144366181353,0.3913141248419593,0.3928342864664035
67,0.7857713507343799,0.8160527066554861,0.7023763573064309,0.762614231007206,0.6495673569560964,0.6988242829339787,0.5962362596781496,0.6097867584784811,0.36104018912912467,0.7047070955522524,0.7559309016277468,0.6684800002276009,0.6141286326428081,0.6258597063976868,0.5468932808740024
68,0.60615448439348,0.621506630691732,0.6194905468999944,0.6520755104158232,0.6701160588154531,0.6801534168885759,0.6818146399900017,0.6850930167382647,0.693244765670791,0.7875792272399407,0.810774391445768,0.7885297727214031,0.5903767046584616,0.5246190842233934,0.4416850942948282
69,0.6039451338329344,0.655451567112488,0.7187462641439878,0.7668430778675512,0.7603152106538836,0.758242509564716,0.7404085517117691,0.7225959420091197,0.7452401591631012,0.8157043325214427,0.8095184487949769,0.7934661955992491,0.8342801632873587,0.7905414369444999,0.783422237051029
70,0.8978807341378485,0.8946544175473851,0.8874797822604709,0.8974317098566462,0.9218970772589461,0.9418516032093304,0.9344958020421772,0.9337938740346112,0.9414078848527792,0.9372036447901213,0.934739291997289,0.9468437369158779,0.9498892892995242,0.9388947384368201,0.9291151747835815
71,0.027593323801990113,0.028211382214479896,0.028890669447751448,0.03017657967778513,0.02996974932252012,0.030469089827352663,0.029369669091715983,0.02901261704915361,0.23862021996211183,0.11478745447892053,0.18837081003862483,0.24041055357852079,0.25777430080770114,0.2815681526681988,0.2758754749108623
72,0.360323073077016,0.22057964480610584,0.13603428851610289,0.443764725687537,0.4920848358339315,0.47968401844739517,0.5544522238718161,0.5609271666452222,0.5627592071321034,0.6193934330789288,0.6450282842149015,0.6307480745421056,0.6159126974084949,0.6473557861365524,0.7120483860243455
73,0.1482370979562646,0.1270437959375861,0.18123531785268426,0.19050582857646634,0.19412807696338882,0.15730409335624235,0.12562156590073098,0.11569032780525705,0.0951386540283334,0.11263376784248003,0.09130974605328913,0.10949512993236732,0.10270533271565065,0.09794560746852801,0.08556648580346493
74,0.1522550396571117,0.2595191388245691,0.27346845591178803,0.3404215127101091,0.38328154666859177,0.4266042096248146,0.42565363164247494,0.42741803244840515,0.44355544245162287,0.3961748067405432,0.3780293733944766,0.3821560291183467,0.366661365539827,0.36392879127449357,0.35808975292440126
75,0.0822595219847463,0.22844254812509263,0.40319500373205,0.6176515036545484,0.6550112052057511,0.6451583718495653,0.6878931381890749,0.6782579187099552,0.6832668806705363,0.714053564652926,0.7326705798862369,0.7003743372255966,0.617204269952141,0.6025945911371253,0.7371631381993415
76,0.027664180078034634,0.02733909065724104,0.027590051430462805,0.027929800796011622,0.027815595490166302,0.030025381449446106,0.03429102687860396,0.0344560420459834,0.14740590712068943,0.1371677933509489,0.13608775768546783,0.16125691114642027,0.1698531665088379,0.17655241499659505,0.17832872625128313
77,0.6786312585892724,0.6927593489436623,0.6946624506685488,0.6792794797768088,0.6873934662526057,0.6608504577749328,0.6672007474489552,0.6455027439307158,0.6093545975129134,0.5850068390695967,0.47749193867678547,0.4220425212379969,0.40283110035748265,0.3705693365859405,0.31651861032557144
78,0.2387074719427041,0.2474870496337027,0.5265762131547757,0.5971047605329406,0.46074825357493004,0.4669108507425991,0.5575473520380576,0.6859633409427318,0.6885690737946583,0.7845559929685793,0.8410608540710104,0.8293641295928356,0.8211756025065362,0.8392624423295494,0.8379984325519486
79,0.028316093365606483,0.12806320946510805,0.10333652733183572,0.17014305832492602,0.22540310265230806,0.18244596330246976,0.29743727816104004,0.34392040877401403,0.3987060511082169,0.41742759897594706,0.4008811859884072,0.4111611099742869,0.41112972097900036,0.4137158142132297,0.40898672639686745
80,0.5907182958979534,0.6357495804175711,0.6879298915340337,0.7353635381587965,0.7341091800888018,0.72901295650061,0.7157870952469088,0.7020406536324076,0.7150987091079689,0.7980065253225685,0.7905413906083193,0.7720864814856607,0.8219017493894516,0.7745074660315492,0.773161529803026
81,0.1888915494325592,0.16340392771649898,0.27080265789746505,0.6441194954841744,0.5817357831676647,0.528347731546536,0.5965659097100232,0.6336042112144752,0.5917741938215982,0.13701311880075526,0.06770866044280797,0.11329220763835547,0.045444006340282866,0.04383187223978317,0.04520996941429614
82,0.6061333355488262,0.556671348104607,0.5158209491372479,0.5769393585078613,0.5461051102362877,0.5577811318882976,0.5369102256698962,0.5609817219560058,0.610207957304002,0.6366075830586804,0.5839131445878852,0.6076017180005091,0.6485227484161892,0.659430454932545,0.6505619636786726
83,0.7756746688902618,0.7622882075362046,0.7244444305525548,0.745252165662894,0.7271349905026716,0.7283885837503757,0.7570572322549942,0.7887425029722502,0.8129148846057106,0.8540297343452229,0.8270095161410256,0.8212758599582486,0.842238261708571,0.843381132656422,0.8418685909727172
84,0.4365177347160756,0.47535988855211936,0.5238639149811964,0.504922524161051,0.46071257415321304,0.4443183195737057,0.42509622484644616,0.3894290627840253,0.44067474667076134,0.4778893106732478,0.4324101539758583,0.4058720966601971,0.4113235121158757,0.38222207163586774,0.3637926784491242
85,0.029102745182298318,0.02783794148299754,0.027553790921338417,0.027948856237922787,0.029477769088327405,0.030740847347970383,0.035285180521727015,0.0406044065633178,0.03138049213127012,0.028007943368981027,0.02855740717089304,0.029206019362257103,0.029433294560291486,0.02988371417550025,0.030728940935136412
86,0.8941968224694862,0.8907170522616267,0.8813266980859644,0.8919616412889817,0.9172045659486743,0.9387211927678839,0.9314255976842463,0.9307880979892347,0.9383958881826506,0.7350162156125898,0.7979310775366555,0.7828942266938276,0.7731399638018396,0.7934216099079077,0.791922107269524
87,0.9130934311117843,0.909032897120026,0.9011615113571174,0.9102444142957635,0.9304876527993692,0.9480716558160701,0.94155063205697,0.942272605096438,0.9464755578445668,0.9456235254246818,0.942668075722856,0.9533718116835967,0.9578056256874701,0.9508437944105125,0.9447352031117999
88,0.5396923949729641,0.5701362194060948,0.6085865189130704,0.6092064747680355,0.6017825781514187,0.602750627011781,0.5881364021471435,0.5239747916240897,0.4474200255134507,0.4976947361124933,0.4160975623000268,0.13808383427158324,0.11994864159348984,0.1752264288319793,0.20227415484984146
89,0.030975639367423632,0.14584807514274412,0.37753731876040947,0.7157131516056965,0.6736411134908846,0.6409094380629583,0.6890707261818388,0.7260412337318992,0.6975204251478603,0.350636513317002,0.35748417460673393,0.3347738728182747,0.3721268416277934,0.351128252145038,0.15691427914125386
90,0.2126567194606458,0.22324981083445733,0.23896588859516082,0.22503623120058563,0.2130070910551969,0.20867000484302747,0.2106302186676542,0.22059665856127397,0.2162553594543493,0.22886818049797836,0.23286556460823044,0.2432116666883946,0.2513233457151001,0.2226887682405876,0.24729257413575462
91,0.6280884660072171,0.6486083513623108,0.6978236048430368,0.7273210555443522,0.749554413971067,0.7357482441960651,0.7308438054283002,0.7500982340339651,0.7462017910843562,0.7181530117132127,0.33353715533436323,0.34245475724361957,0.33627157206070685,0.33218131136756307,0.32765352248313206
92,0.48352367689049663,0.5422057342004462,0.4980023322855382,0.5450965600259086,0.6840496647325874,0.7678638574018851,0.7588366431270644,0.6329177800487992,0.6267714353391921,0.7291617405270895,0.8470376938245685,0.8603780608603054,0.8687229913979553,0.8692084813605815,0.8582045379868372
93,0.02630769198206239,0.02598413207315455,0.0258013574128007,0.02599846065595866,0.026913332779884835,0.030369358516728034,0.061317174561894956,0.04557259614055593,0.23954243368511224,0.28328150186408063,0.2455757264915012,0.21846001866861597,0.21816371026919318,0.22386614972274163,0.2361009330153844
94,0.9031588139773918,0.8989758550819503,0.8908330590458388,0.8999801181339248,0.9219563058297156,0.941646244581154,0.9354766873148532,0.9357389765086831,0.9425575623491824,0.9422599746080129,0.9408172468562923,0.9513060367143368,0.955871962574063,0.9501920482718937,0.9453434713960428
95,0.03579735508447076,0.04036014601352254,0.039203426678297335,0.04327892280144939,0.03502519946016123,0.034918620114049954,0.031071886309174495,0.03477279334344686,0.04756959792982322,0.0776520551282982,0.06834988709995456,0.07925082163569208,0.1136446937948933,0.13867183144715375,0.14365163154865895
96,0.2935837256552638,0.050532334788994784,0.05514215518116746,0.04805515345141061,0.2551761170404274,0.3096123223896613,0.35933173103469956,0.3898719923021351,0.40513977389233735,0.04504389083866446,0.36587430427764367,0.45047883563201074,0.39494390232208954,0.37139739873235367,0.3770060389000504
97,0.0706422416781049,0.0813380067070947,0.08984732801933794,0.12464997763220864,0.09681268708717174,0.05448024208269153,0.03479405903588911,0.027302843924390505,0.028415644340341942,0.035358142246363265,0.026635206019546033,0.02692037816444722,0.027515336783730773,0.027840608120403537,0.02797604845740649
98,0.20570395938471425,0.2170274063905978,0.22592903284694033,0.21486584656109953,0.207999653880896,0.20609906338583645,0.20889889082265756,0.21351661069233896,0.21058818934160362,0.21693641043406847,0.22644701123655564,0.2423839883707937,0.2435362120739587,0.23322898896991254,0.25640118264817113
99,0.30632152965101767,0.3648499305412714,0.35841497355292,0.30015825923470113,0.25873877679471263,0.2246385391409046,0.1567188230290046,0.12495220563425026,0.10538840265246165,0.17935839618796662,0.14724777513853346,0.05899684893717321,0.027854689284200398,0.028271019502792052,0.12540235635016034
100,0.30891133431197665,0.2950342501353117,0.2970020065604125,0.2917748960095209,0.2817515854895005,0.16627773055322095,0.6003729145042558,0.5849593987216517,0.5552019236570122,0.5462759614798873,0.5267248855390063,0.5063410594153259,0.49222315847075154,0.480839682808619,0.481179302281657
101,0.03051672948791914,0.029070556177100228,0.028371035346106046,0.028038984838264447,0.03241153115212206,0.043319109190743006,0.04237516620221925,0.04901231245812934,0.05279948598720119,0.03749796953496719,0.051130153225407586,0.058563493413214096,0.05713661884119934,0.04666992680865785,0.046474852270201955
